,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
13,6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,23,14,0.24324323666910172,0.0478654591877549,16.227272727272727,0.40756302521008403,6.653934300993125,16.227272727272727,291,714,2.4799405646359585,5,6.4677871148459385
14,7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,27,17,0.22727272210743815,0.057894736765927976,12.277777777777779,0.48868778280542985,5.106586224233284,12.277777777777779,324,662,2.7009646302250805,2,6.944108761329305
15,7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,30,28,0.03448275802615935,0.06643757151610817,13.883333333333333,0.4225690276110444,5.722360944377751,13.883333333333333,352,827,2.4771573604060912,20,6.478839177750907
16,7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,38,29,0.1343283562040544,0.07817969652487783,14.72549019607843,0.5059920106524634,6.092592882692358,14.72549019607843,380,751,2.7663421418636998,8,7.235685752330227
17,8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,70,34,0.3461538428254438,0.07686622315087492,15.25925925925926,0.5566343042071198,6.3263574253865515,15.25925925925926,688,1236,2.810945273631841,2,7.412621359223301
18,8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,61,39,0.21999999780000004,0.10266940441204374,11.85135135135135,0.45153933865450396,4.921156276002343,11.85135135135135,396,872,2.538011695906433,7,6.716743119266055
19,9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,69,40,0.2660550434306877,0.09068219626399152,12.426966292134832,0.5641952983725136,5.196464636202939,12.426966292134832,624,1101,2.79247015610652,3,7.405994550408719
20,9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,67,25,0.45652173416824204,0.09181636717383596,11.333333333333334,0.44421906693711966,4.711020960108182,11.333333333333334,438,981,2.58792924037461,18,6.677879714576962
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,61,26,0.402298845950588,0.07423208184792483,12.75294117647059,0.4621771217712177,5.286047319296723,12.75294117647059,501,1076,2.5938697318007664,13,6.921933085501859
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,48,25,0.31506848883467825,0.0834285713332245,13.288135593220339,0.4744897959183674,5.505050155655483,13.288135593220339,372,779,2.5827900912646675,19,6.974326059050064
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,30,15,0.3333333259259261,0.07401315777300467,10.62,0.480225988700565,4.440090395480226,10.62,255,527,2.615234375,8,7.001897533206831
24,11668.0,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,5,3,0.24999996875000394,0.04733727782640664,21.5,0.5581395348837209,8.82325581395349,21.5,72,129,3.100840336134454,1,7.635658914728682
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,41,16,0.43859648353339503,0.10124333907416813,12.825,0.44639376218323584,5.308557504873295,12.825,229,512,2.473790322580645,3,6.685546875
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,70,42,0.24999999776785717,0.08145454539530578,14.477777777777778,0.48503453568687643,5.985124925385862,14.477777777777778,632,1297,2.6614296936370776,10,6.8535080956052425
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,50,64,-0.12280701646660512,0.08022519346922927,11.576923076923077,0.46511627906976744,4.8168157423971385,11.576923076923077,560,1197,2.522727272727273,2,6.886382623224728
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,40,23,0.26984126555807514,0.07394366188504264,13.389830508474576,0.5531645569620253,5.577198026174641,13.389830508474576,437,787,2.8433889602053917,9,7.526048284625158
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,34,31,0.04615384544378699,0.0692963751926478,11.103896103896103,0.45497076023391814,4.623546745652009,11.103896103896103,389,854,2.606356968215159,7,6.68384074941452
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,62,26,0.40909090444214885,0.09462365581223263,11.7875,0.48250265111346763,4.908001060445387,11.7875,455,940,2.635382955771305,33,6.953191489361702
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,68,24,0.47826086436672977,0.08638497644470894,11.552941176470588,0.4908350305498982,4.817510482808195,11.552941176470588,482,979,2.7130890052356023,12,7.066394279877426
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,29,3,0.8124999746093758,0.06639004135603725,16.23076923076923,0.5521327014218009,6.713160772876413,16.23076923076923,233,422,2.8878048780487804,1,7.428909952606635
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,84,42,0.3333333306878307,0.13111342338073526,88.0,0.4479166666666667,35.37916666666667,88.0,473,1056,2.5155945419103314,16,6.604166666666667
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,21,3,0.7499999687500013,0.041166380718411014,10.755102040816327,0.5445920303605313,4.519877628470744,10.755102040816327,287,525,2.7738791423001947,1,7.3238095238095235
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,18,9,0.3333333209876548,0.0453020133468087,11.622222222222222,0.5640535372848948,4.874510303802847,11.622222222222222,295,523,2.83399209486166,1,7.7093690248565965
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,4,6,-0.19999998000000202,0.03891050568517313,20.727272727272727,0.5394736842105263,8.506698564593302,20.727272727272727,123,228,2.8617511520737327,3,7.478070175438597
37,17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,4,3,0.1428571224489825,0.040935672275229984,21.833333333333332,0.5419847328244275,8.950127226463104,21.833333333333332,71,131,3.0826446280991737,1,7.603053435114504
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,28,72,-0.4399999956000001,0.10256410245890861,14.387096774193548,0.5100896860986547,5.958874584116881,14.387096774193548,455,887,2.6270207852193996,3,6.996617812852311
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,21,18,0.0769230749506904,0.06643952288511154,14.527777777777779,0.47036328871892924,5.999256426598683,14.527777777777779,246,523,2.6506024096385543,4,6.875717017208413
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,59,41,0.1799999982,0.08467400500874342,11.421052631578947,0.4608294930875576,4.752752849866602,11.421052631578947,500,1080,2.605832549388523,10,6.916666666666667
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,43,6,0.7551020254060812,0.0909090907404284,9.938775510204081,0.5379876796714579,4.190705275950216,9.938775510204081,262,487,2.732484076433121,5,7.248459958932238
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,9,4,0.3846153550295881,0.033678756389433274,16.476190476190474,0.45375722543352603,6.771979080649601,16.476190476190474,157,346,2.662686567164179,1,6.8468208092485545
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,26,10,0.44444443209876583,0.057416267851010734,14.666666666666666,0.4772727272727273,6.057575757575758,14.666666666666666,273,570,2.5680580762250456,5,6.722807017543859
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,17,11,0.21428570663265334,0.05982905970121996,15.88,0.4987405541561713,6.551496221662468,15.88,198,396,2.858638743455497,2,7.2272727272727275
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,19,11,0.26666665777777804,0.08450704201547313,9.78125,0.5239616613418531,4.122084664536741,9.78125,164,310,2.887788778877888,1,7.448387096774193
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,9,3,0.4999999583333368,0.04651162772669912,15.0,0.5571428571428572,6.222857142857143,15.0,117,210,2.975,3,7.6571428571428575
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,27,40,-0.19402984785030078,0.10806451595473465,9.288135593220339,0.41605839416058393,3.88167759495237,9.288135593220339,228,541,2.51024208566108,14,6.634011090573013
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,12,5,0.4117646816609011,0.06563706538364067,15.928571428571429,0.5112107623318386,6.575912876361307,15.928571428571429,114,222,2.797169811320755,2,7.13063063063063
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,37,13,0.47999999040000024,0.08474576256822752,11.863636363636363,0.5804597701149425,4.977638453500522,11.863636363636363,303,522,2.9465346534653465,1,7.574712643678161
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,5,10,-0.3333333111111126,0.06355932176457915,16.583333333333332,0.507537688442211,6.836348408710219,16.583333333333332,101,197,2.807486631016043,5,7.197969543147208
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,13,28,-0.3658536496133256,0.12312312275338402,12.916666666666666,0.46774193548387094,5.353763440860215,12.916666666666666,145,301,2.6755852842809364,6,7.046511627906977
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,30,49,-0.24050632606954017,0.06518151809803505,13.897435897435898,0.5350553505535055,5.772996499195762,13.897435897435898,580,1083,2.8093457943925233,17,7.498614958448753
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,45,26,0.2676056300337235,0.06920077965964835,13.573333333333334,0.42534381139489197,5.599470857891291,13.573333333333334,433,1010,2.546286876907426,19,6.6663366336633665
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,37,29,0.12121211937557395,0.06255924164686327,12.835616438356164,0.43223052294557096,5.307138784520695,12.835616438356164,405,934,2.512707182320442,17,6.654175588865097
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,27,8,0.5428571273469392,0.06055363311322901,7.154929577464789,0.4704724409448819,3.050160807363868,7.154929577464789,239,499,2.609406952965235,1,6.895791583166333
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,46,11,0.6140350769467531,0.06666666658869395,12.85483870967742,0.4592220828105395,5.325624316995184,12.85483870967742,366,794,2.516087516087516,5,6.69521410579345
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,34,9,0.5813953353163875,0.1113989634419716,16.952380952380953,0.5,6.980952380952381,16.952380952380953,178,354,2.7514450867052025,9,6.96045197740113
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,46,18,0.43749999316406263,0.05653710242355379,14.430555555555555,0.5081809432146295,5.975494599508075,14.430555555555555,528,1036,2.7227138643067845,8,7.008687258687258
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,26,73,-0.47474746995204575,0.14410480328369024,8.5,0.47217806041335453,3.5888712241653415,8.5,297,623,2.585760517799353,12,6.829855537720706
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,59,25,0.40476189994331074,0.11275167770100446,8.935064935064934,0.3851744186046512,3.7280957414678344,8.935064935064934,265,683,2.394345238095238,6,6.537335285505124
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,26,35,-0.14754098118785278,0.07984293183266632,13.764705882352942,0.3831908831908832,5.65915870621753,13.764705882352942,269,701,2.3746268656716416,1,6.473609129814551
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,26,24,0.03999999920000002,0.06097560968173706,10.11111111111111,0.5123626373626373,4.249389499389499,10.11111111111111,373,724,2.7348377997179125,7,7.314917127071824
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,25,76,-0.5049504900499951,0.14326241114430863,9.285714285714286,0.47692307692307695,3.9050549450549457,9.285714285714286,310,642,2.573667711598746,14,6.816199376947041
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,24,14,0.26315788781163457,0.06959706946960244,12.68421052631579,0.4730290456431535,5.262895828783577,12.68421052631579,228,481,2.5557986870897156,6,6.8170478170478175
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,12,9,0.14285713605442207,0.06344410856965527,18.666666666666668,0.4714285714285714,7.655238095238096,18.666666666666668,132,280,2.736842105263158,1,7.0964285714285715
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,29,20,0.18367346563931702,0.07928802576166986,19.714285714285715,0.48188405797101447,8.078467908902693,19.714285714285715,266,552,2.6672897196261682,1,7.173913043478261
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,25,32,-0.12280701538935061,0.06492027327457828,12.919354838709678,0.4756554307116105,5.358004107768515,12.919354838709678,381,797,2.5841968911917097,6,6.920953575909661
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,38,14,0.4615384526627221,0.01901975127321882,8.972332015810277,0.39955947136563874,3.7487565948703665,8.972332015810277,907,2268,2.3799612778315584,1,6.298941798941799
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,39,45,-0.0714285705782313,0.07594936701993728,11.829545454545455,0.494716618635927,4.929704829272553,11.829545454545455,515,1036,2.619565217391304,11,7.005791505791506
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,32,67,-0.3535353499642894,0.0868421051869806,15.313432835820896,0.5604288499025342,6.349544674289373,15.313432835820896,575,1026,2.7620481927710845,1,7.241715399610136
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,7,4,0.2727272479338866,0.047210300226565236,17.727272727272727,0.5025641025641026,7.291934731934731,17.727272727272727,98,194,2.8956043956043955,3,7.221649484536083
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,32,7,0.6410256245890866,0.05829596403842158,14.285714285714286,0.4666666666666667,5.900952380952382,14.285714285714286,280,597,2.5328719723183393,2,6.698492462311558
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,38,37,0.013333333155555559,0.07177033485954991,8.5,0.45901639344262296,3.583606557377049,8.5,476,1027,2.5686274509803924,6,6.926971762414801
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,56,18,0.5135135065741419,0.0645724257726244,11.722222222222221,0.4872037914691943,4.883770405476567,11.722222222222221,514,1051,2.556530214424951,6,6.879162702188392
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,34,36,-0.028571428163265314,0.08951406638169557,14.215686274509803,0.44551724137931037,5.864481406355646,14.215686274509803,323,720,2.573466476462197,4,6.8625
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,20,47,-0.40298506861216316,0.053685897392879885,14.5,0.4818744473916888,5.992749778956676,14.5,545,1131,2.7208413001912044,2,7.0557029177718835
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,20,43,-0.3650793592844546,0.08689655160428061,12.339622641509434,0.4740061162079511,5.125451503086954,12.339622641509434,310,654,2.6544585987261144,4,6.9984709480122325
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,40,51,-0.12087911955077892,0.1136079898706517,9.93421052631579,0.4675496688741722,4.160704078075985,9.93421052631579,353,750,2.570659488559892,28,6.778666666666667
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,28,30,-0.03448275802615935,0.08123249288342788,17.5609756097561,0.47638888888888886,7.214945799457995,17.5609756097561,343,718,2.633903133903134,13,6.878830083565459
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,20,40,-0.3333333277777779,0.06382978716613852,12.5,0.48727272727272725,5.194909090909091,12.5,402,822,2.7974193548387096,3,7.355231143552311
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,8,6,0.14285713265306196,0.05426356568114897,16.923076923076923,0.4909090909090909,6.965594405594406,16.923076923076923,108,219,2.8186274509803924,3,7.018264840182648
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,32,49,-0.20987654061880814,0.1012499998734375,11.523809523809524,0.45179063360881544,4.790240062967336,11.523809523809524,328,722,2.505698005698006,12,6.739612188365651
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,12,27,-0.384615374753452,0.06724137919441142,12.921052631578947,0.4725050916496945,5.357423089291457,12.921052631578947,232,486,2.6991150442477876,5,6.973251028806584
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,32,57,-0.2808988732483273,0.10853658523349197,13.678571428571429,0.49477806788511747,5.6693397985826195,13.678571428571429,379,766,2.6970509383378016,3,7.178851174934726
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,25,37,-0.19354838397502608,0.09051094877297672,14.568181818181818,0.46957878315132606,6.015104240533258,14.568181818181818,301,640,2.560702875399361,6,6.784375
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,5,3,0.24999996875000394,0.029197080185412116,24.11111111111111,0.5391705069124424,9.860112647209421,24.11111111111111,117,217,2.782608695652174,1,7.317972350230415
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,17,5,0.5454545206611581,0.04661016939277506,12.5,0.4235294117647059,5.169411764705883,12.5,180,422,2.5474452554744524,3,6.7559241706161135
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,33,55,-0.24999999715909094,0.12446958964007131,16.81081081081081,0.5048231511254019,6.926253584774485,16.81081081081081,314,622,2.6966666666666668,4,7.254019292604502
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,33,27,0.09999999833333337,0.12499999973958334,13.142857142857142,0.35,5.397142857142857,13.142857142857142,161,458,2.389261744966443,38,6.366812227074236
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,9,39,-0.6249999869791669,0.059701492463057844,13.203703703703704,0.4894810659186536,5.477273907848943,13.203703703703704,349,713,2.6597938144329896,1,7.171107994389902
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,17,32,-0.3061224427321951,0.06621621612673484,12.160714285714286,0.5095447870778267,5.0681036291168455,12.160714285714286,347,679,2.695067264573991,1,7.270986745213549
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,29,54,-0.3012048156481348,0.1013431012193613,13.0,0.4993006993006993,5.39972027972028,13.0,357,714,2.6705035971223023,2,7.189075630252101
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,20,24,-0.09090908884297526,0.07296849075792954,14.64102564102564,0.4816112084063047,6.049054739772778,14.64102564102564,275,570,2.586762075134168,8,6.97719298245614
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,52,50,0.01960784294502115,0.0969581748127774,12.384615384615385,0.4523809523809524,5.134798534798535,12.384615384615385,437,962,2.532188841201717,3,6.730769230769231
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,25,42,-0.2537313394965472,0.06046931402484718,13.592105263157896,0.48112294288480156,5.629291282417079,13.592105263157896,497,1033,2.6336842105263156,3,6.760890609874153
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,28,28,0.0,0.09876543192457596,20.344827586206897,0.30677966101694915,8.26064289888954,20.344827586206897,181,590,2.240143369175627,43,5.945762711864407
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,40,68,-0.2592592568587106,0.08759124080487328,15.123287671232877,0.48007246376811596,6.241344054000397,15.123287671232877,530,1102,2.6134453781512605,8,7.104355716878403
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,37,55,-0.19565217178638944,0.11543287312994621,9.25925925925926,0.4013333333333333,3.8642370370370376,9.25925925925926,301,741,2.433423913043478,8,6.425101214574899
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,12,17,-0.17241378715814526,0.07651715019388615,13.25,0.5062893081761006,5.502515723270441,13.25,161,318,2.917525773195876,2,7.490566037735849
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,50,94,-0.305555553433642,0.08938547480485072,14.38,0.45827538247566063,5.935310152990265,14.38,659,1435,2.5047619047619047,7,6.786759581881533
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,38,67,-0.27619047356009074,0.12382075457096609,12.911764705882353,0.38724373576309795,5.319603376658181,12.911764705882353,340,871,2.3588850174216027,35,6.330654420206659
102,47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,37,69,-0.3018867896048416,0.08818635599984495,10.745098039215685,0.4562043795620438,4.480520967511092,10.745098039215685,500,1092,2.5411877394636013,13,6.6822344322344325
103,48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,44,81,-0.295999997632,0.10566356711271041,13.853658536585366,0.4727112676056338,5.730547921676401,13.853658536585366,537,1134,2.5798548094373865,8,6.862433862433862
104,48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,24,44,-0.2941176427335641,0.08762886586645764,11.76271186440678,0.4610951008645533,4.889522786108533,11.76271186440678,320,691,2.6474258970358813,8,6.781476121562952
105,49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,61,20,0.5061728332571255,0.06454183261789495,16.696969696969695,0.5127041742286751,6.883869548479348,16.696969696969695,565,1100,2.7209737827715355,3,7.219090909090909
106,49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,20,27,-0.14893616704391135,0.07004470928458315,16.333333333333332,0.477891156462585,6.724489795918368,16.333333333333332,281,587,2.657091561938959,4,6.969335604770017
107,49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,39,86,-0.37599999699200004,0.12768130732616823,13.492307692307692,0.4766248574686431,5.5875730199105345,13.492307692307692,418,873,2.6670616113744074,7,7.034364261168385
108,50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,12,20,-0.24999999218750027,0.09785932691786138,14.263157894736842,0.5166051660516605,5.911905224315401,14.263157894736842,140,270,2.8084291187739465,3,7.396296296296296
